narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-00177,Cox-Dawson,GQA,Telecommunications,2024,5575.81,7666.76,0.1198,5.74,"Direct combustion emissions from 176 owned and leased vehicles amounted to 5576 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Transport emission intensity stood at 0.12 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±5.7%, yielding a range of 7227–8107 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 47%, saving 541 tCO2e annually.","Direct combustion emissions from 176 owned and leased vehicles amounted to 5576 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Transport emission intensity stood at 0.12 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±5.7%, yielding a range of 7227–8107 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 47%, saving 541 tCO2e annually."
NAR-00182,Roberts-Roberts,FXQ,Retail & FMCG,2024,2799.82,3665.2,0.1897,4.01,"Direct combustion emissions from 181 owned and leased vehicles amounted to 2800 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 0.19 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 3518–3812 tCO2e (±4.0%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 20%, saving 110 tCO2e annually.","Direct combustion emissions from 181 owned and leased vehicles amounted to 2800 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 0.19 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 3518–3812 tCO2e (±4.0%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 20%, saving 110 tCO2e annually."
NAR-00090,Jones Ltd,BAN,Energy & Petroleum,2024,8557.2,12850.67,0.252,6.7,"The company's direct fleet emissions totalled 8557 tCO2e in FY2024, representing 67% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.25 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11990–13712 tCO2e (±6.7%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 32%, saving 617 tCO2e annually.","The company's direct fleet emissions totalled 8557 tCO2e in FY2024, representing 67% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.25 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11990–13712 tCO2e (±6.7%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 32%, saving 617 tCO2e annually."
NAR-00009,O'Brien Singh and Peacock,UXN,Real Estate,2024,11992.24,20607.45,1.156,6.68,"Scope 1 emissions of 11992 tCO2e arise from direct combustion of petrol and diesel in the company's 107 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 1.16 tCO2e/KSh M, a reduction of 1.2% versus FY2023.","The 95% confidence interval on the total emission figure is ±6.7%, yielding a range of 19231–21984 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 23% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 711 tCO2e annually at approximately KSh 11392 per tonne avoided.,"Scope 1 emissions of 11992 tCO2e arise from direct combustion of petrol and diesel in the company's 107 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 1.16 tCO2e/KSh M, a reduction of 1.2% versus FY2023. The 95% confidence interval on the total emission figure is ±6.7%, yielding a range of 19231–21984 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 23% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 711 tCO2e annually at approximately KSh 11392 per tonne avoided."
NAR-00014,James McKenzie and Sutton,CHB,Telecommunications,2024,7497.41,12672.83,0.1912,3.65,"Direct combustion emissions from 103 owned and leased vehicles amounted to 7497 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.19 tCO2e/KSh M, a reduction of 7.1% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 12210–13135 tCO2e (±3.6%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 46%, saving 874 tCO2e annually.","Direct combustion emissions from 103 owned and leased vehicles amounted to 7497 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.19 tCO2e/KSh M, a reduction of 7.1% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 12210–13135 tCO2e (±3.6%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 46%, saving 874 tCO2e annually."
NAR-00060,French Cross and Middleton,FVX,Insurance,2024,7725.72,10648.88,0.1521,6.22,"The company's direct fleet emissions totalled 7726 tCO2e in FY2024, representing 73% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.15 tCO2e per KSh million revenue, compared to a sector average of 1.03.","The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 9987–11311 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 24% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 383 tCO2e annually at approximately KSh 14734 per tonne avoided.,"The company's direct fleet emissions totalled 7726 tCO2e in FY2024, representing 73% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.15 tCO2e per KSh million revenue, compared to a sector average of 1.03. The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 9987–11311 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 24% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 383 tCO2e annually at approximately KSh 14734 per tonne avoided."
NAR-00172,Hussain Campbell and Davis,ZEG,Telecommunications,2024,2384.32,4093.56,0.0868,3.29,"Direct combustion emissions from 10 owned and leased vehicles amounted to 2384 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.09 tCO2e/KSh M, a reduction of 6.7% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 3959–4228 tCO2e (±3.3%).",A remote-work policy covering 39% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 239 tCO2e per year.,"Direct combustion emissions from 10 owned and leased vehicles amounted to 2384 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.09 tCO2e/KSh M, a reduction of 6.7% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 3959–4228 tCO2e (±3.3%). A remote-work policy covering 39% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 239 tCO2e per year."
NAR-00132,Butler-Spencer,MDG,Agriculture,2024,10340.46,14616.86,1.1824,7.24,"Scope 1 emissions of 10340 tCO2e arise from direct combustion of petrol and diesel in the company's 71 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 1.18 tCO2e/KSh M, a increase of 10.5% versus FY2023.","The 95% confidence interval on the total emission figure is ±7.2%, yielding a range of 13559–15675 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 40% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 877 tCO2e per year.,"Scope 1 emissions of 10340 tCO2e arise from direct combustion of petrol and diesel in the company's 71 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 1.18 tCO2e/KSh M, a increase of 10.5% versus FY2023. The 95% confidence interval on the total emission figure is ±7.2%, yielding a range of 13559–15675 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 40% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 877 tCO2e per year."
NAR-00018,Robinson Skinner and James,LYN,Agriculture,2024,13068.68,20785.69,0.4352,7.82,"The company's direct fleet emissions totalled 13069 tCO2e in FY2024, representing 63% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","The company achieved an emission intensity of 0.44 tCO2e/KSh M, a reduction of 7.7% versus FY2023.","The 95% confidence interval on the total emission figure is ±7.8%, yielding a range of 19160–22411 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 49% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1528 tCO2e annually at approximately KSh 10761 per tonne avoided.,"The company's direct fleet emissions totalled 13069 tCO2e in FY2024, representing 63% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. The company achieved an emission intensity of 0.44 tCO2e/KSh M, a reduction of 7.7% versus FY2023. The 95% confidence interval on the total emission figure is ±7.8%, yielding a range of 19160–22411 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 49% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1528 tCO2e annually at approximately KSh 10761 per tonne avoided."
NAR-00073,Law Taylor and Morley,IYP,Banking & Finance,2024,13390.24,18798.29,2.2285,4.22,"The company's direct fleet emissions totalled 13390 tCO2e in FY2024, representing 71% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","The company achieved an emission intensity of 2.23 tCO2e/KSh M, a reduction of 3.8% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 18005–19592 tCO2e (±4.2%).",A remote-work policy covering 28% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 790 tCO2e per year.,"The company's direct fleet emissions totalled 13390 tCO2e in FY2024, representing 71% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. The company achieved an emission intensity of 2.23 tCO2e/KSh M, a reduction of 3.8% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 18005–19592 tCO2e (±4.2%). A remote-work policy covering 28% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 790 tCO2e per year."
