anomaly_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,fuel_declared_l,gps_km_logged,expected_fuel_l,delta_fuel_l,anomaly_flag,anomaly_type,anomaly_confidence,impact_tco2e,isolation_score,resolution_status
ANO-000362,Hale Day and Hudson,VWT,VWT-CNG-047,cng_van,2024-10-27,14.6,127.9,16.6,-2.0,1,negative_km,0.9855,0.00408,-0.3596,pending
ANO-001399,Jones Inc,MJJ,MJJ-CNG-025,cng_van,2024-09-14,55.3,16.7,2.17,53.13,1,impossible_consumption,0.836,0.108385,-0.5088,resolved
ANO-002395,Jones LLC,IBW,IBW-CNG-039,cng_van,2024-02-03,18.1,288.3,37.42,-19.32,1,negative_km,0.9674,0.039413,-0.394,resolved
ANO-002258,Archer Atkins and Goddard,TML,TML-BUS-007,diesel_bus,2024-04-14,55.7,84.7,17.99,37.71,1,impossible_consumption,0.9295,0.099554,-0.7302,pending
ANO-001095,James LLC,XEO,XEO-CAR-047,petrol_saloon,2024-02-13,52.3,224.8,21.75,30.55,1,duplicate_entry,0.9111,0.070601,-0.7851,pending
ANO-001203,Thompson Green and Lowe,ICD,ICD-LPG-014,lpg_van,2024-09-19,28.5,191.3,27.09,1.41,1,duplicate_entry,0.8855,0.002298,-0.5144,resolved
ANO-000207,Cole Baxter and Smith,MMS,MMS-VAN-046,diesel_van,2024-10-04,22.6,231.9,28.73,-6.13,1,duplicate_entry,0.9327,0.016183,-0.6154,pending
ANO-000913,Smith Group,QBD,QBD-TRK-010,diesel_truck,2024-09-11,32.1,0.0,0.0,32.1,1,zero_gps_nonzero_fuel,0.8964,0.084744,-0.3718,pending
ANO-000627,Smith Group,QBD,QBD-LPG-038,lpg_van,2024-04-10,12.0,25.3,3.58,8.42,1,negative_km,0.9323,0.013725,-0.6467,pending
ANO-000077,Rogers-James,AFC,AFC-BUS-028,diesel_bus,2024-12-04,298.8,64.8,13.76,285.04,1,over_capacity,0.9018,0.752506,-0.4792,escalated
ANO-001896,Jones-Payne,JKJ,JKJ-CAR-040,petrol_saloon,2024-09-15,53.6,0.0,0.0,53.6,1,zero_gps_nonzero_fuel,0.8405,0.12387,-0.7128,resolved
ANO-000438,King-Bryant,IJP,IJP-CNG-008,cng_van,2024-03-17,19.9,0.0,0.0,19.9,1,zero_gps_nonzero_fuel,0.8213,0.040596,-0.704,escalated
ANO-001182,Cross-Thomas,EHK,EHK-LPG-020,lpg_van,2024-09-10,91.8,153.0,21.66,70.14,1,impossible_consumption,0.9608,0.114328,-0.7984,pending
ANO-001108,Brown Ltd,ECS,ECS-4WD-016,petrol_4wd,2024-05-25,36.4,21.4,3.54,32.86,1,impossible_consumption,0.8741,0.08675,-0.7191,pending
ANO-000556,Bell Harris and Walters,PPW,PPW-BUS-013,diesel_bus,2024-10-22,13.6,107.5,22.83,-9.23,1,negative_km,0.9749,0.024367,-0.5452,resolved
ANO-002048,Carter-Payne,IUF,IUF-MTR-040,petrol_bike,2024-03-30,12.2,28.1,1.33,10.87,1,excessive_idle,0.9073,0.024957,-0.7,escalated
ANO-001692,Henderson-Bell,PPK,PPK-SUV-021,petrol_suv,2024-12-19,103.8,236.1,34.82,68.98,1,over_capacity,0.8607,0.159413,-0.6164,pending
ANO-000813,Smith Holmes and Robinson,QNO,QNO-VAN-016,diesel_van,2024-10-02,22.1,205.9,25.51,-3.41,1,fuel_type_mismatch,0.9123,0.009002,-0.3779,escalated
ANO-000699,O'Connor Inc,APN,APN-4WD-024,petrol_4wd,2024-08-10,32.2,112.7,18.62,13.58,1,fuel_type_mismatch,0.8952,0.035851,-0.4015,resolved
ANO-000264,Shaw Ltd,FCJ,FCJ-4WD-017,petrol_4wd,2024-12-05,58.1,213.9,35.34,22.76,1,negative_km,0.9234,0.060086,-0.7285,pending
ANO-001351,Smith Group,QBD,QBD-BUS-038,diesel_bus,2024-04-05,171.9,178.3,37.87,134.03,1,excessive_idle,0.8916,0.353839,-0.443,pending
ANO-001556,King-Bryant,IJP,IJP-4WD-004,petrol_4wd,2024-03-29,38.9,97.1,16.04,22.86,1,duplicate_entry,0.8762,0.06035,-0.6714,pending
ANO-001348,Taylor-Bartlett,GUJ,GUJ-4WD-027,petrol_4wd,2024-05-23,47.9,291.6,48.17,-0.27,1,negative_km,0.8217,0.000713,-0.8374,resolved
ANO-000730,Phillips-Phillips,OXF,OXF-TRK-027,diesel_truck,2024-04-16,362.1,189.1,62.48,299.62,1,over_capacity,0.9402,0.790997,-0.4741,pending
ANO-001992,Smith Group,QBD,QBD-CAR-025,petrol_saloon,2024-12-25,77.6,0.0,0.0,77.6,1,zero_gps_nonzero_fuel,0.8587,0.179334,-0.583,escalated
ANO-000881,Parry Bates and Adams,HDQ,HDQ-SUV-038,petrol_suv,2024-05-23,16.2,0.0,0.0,16.2,1,zero_gps_nonzero_fuel,0.8752,0.037438,-0.5408,pending
ANO-001140,Cross-Thomas,EHK,EHK-SUV-023,petrol_suv,2024-07-16,57.5,85.9,12.67,44.83,1,fuel_type_mismatch,0.9801,0.103602,-0.5355,pending
ANO-000307,Harris-Brown,XXN,XXN-BUS-007,diesel_bus,2024-01-01,16.8,168.8,35.85,-19.05,1,negative_km,0.9878,0.050292,-0.796,resolved
ANO-001017,Jones LLC,IBW,IBW-CAR-013,petrol_saloon,2024-07-23,53.7,37.1,3.59,50.11,1,over_capacity,0.8611,0.115805,-0.5359,pending
ANO-001652,Howells Daniels and Talbot,XJS,XJS-LPG-033,lpg_van,2024-10-03,59.3,174.1,24.65,34.65,1,excessive_idle,0.8412,0.05648,-0.4913,pending
ANO-002182,Phillips-Phillips,OXF,OXF-MTR-046,petrol_bike,2024-03-31,41.4,116.7,5.51,35.89,1,duplicate_entry,0.8248,0.082403,-0.4868,pending
ANO-000955,Martin Inc,RRM,RRM-TRK-015,diesel_truck,2024-07-11,262.2,155.6,51.41,210.79,1,excessive_idle,0.8898,0.556486,-0.3815,pending
ANO-001996,White-Collins,XSE,XSE-VAN-012,diesel_van,2024-02-06,46.8,0.0,0.0,46.8,1,zero_gps_nonzero_fuel,0.861,0.123552,-0.4263,escalated
ANO-000792,Hale Day and Hudson,VWT,VWT-MTR-009,petrol_bike,2024-07-26,11.7,73.7,3.48,8.22,1,impossible_consumption,0.8462,0.018873,-0.7691,resolved
ANO-000735,Howells Daniels and Talbot,XJS,XJS-CNG-008,cng_van,2024-01-26,56.2,294.6,38.24,17.96,1,excessive_idle,0.8359,0.036638,-0.6411,pending
ANO-000683,Martin-Jackson,JPG,JPG-TRK-012,diesel_truck,2024-01-21,242.4,270.6,89.41,152.99,1,excessive_idle,0.9859,0.403894,-0.6422,pending
ANO-001689,Walsh-Brown,LZS,LZS-LPG-011,lpg_van,2024-03-27,102.4,217.1,30.74,71.66,1,over_capacity,0.8658,0.116806,-0.5342,escalated
ANO-000278,Shaw Ltd,FCJ,FCJ-CAR-037,petrol_saloon,2024-02-12,27.4,270.1,26.13,1.27,1,fuel_type_mismatch,0.9239,0.002935,-0.4699,pending
ANO-002305,Foster-Goddard,LJY,LJY-BUS-016,diesel_bus,2024-11-05,75.0,0.0,0.0,75.0,1,zero_gps_nonzero_fuel,0.8363,0.198,-0.4061,pending
ANO-000934,Jackson Baker and Wood,ITI,ITI-LPG-039,lpg_van,2024-11-18,31.9,105.3,14.91,16.99,1,duplicate_entry,0.9417,0.027694,-0.6584,pending
ANO-002346,Shaw Ltd,FCJ,FCJ-CNG-049,cng_van,2024-10-14,50.0,129.3,16.78,33.22,1,duplicate_entry,0.9791,0.067769,-0.787,pending
ANO-000863,Davies-Kennedy,DAB,DAB-TRK-006,diesel_truck,2024-05-09,57.5,292.0,96.48,-38.98,1,fuel_type_mismatch,0.8475,0.102907,-0.4874,escalated
ANO-001600,Whittaker Rogers and Rogers,FAQ,FAQ-LPG-033,lpg_van,2024-01-05,62.2,171.9,24.34,37.86,1,excessive_idle,0.9543,0.061712,-0.7539,pending
ANO-002445,Patel PLC,OXH,OXH-CNG-002,cng_van,2024-10-01,36.6,230.9,29.97,6.63,1,fuel_type_mismatch,0.8587,0.013525,-0.7188,pending
ANO-000899,Archer Atkins and Goddard,TML,TML-MTR-025,petrol_bike,2024-03-07,22.1,115.3,5.44,16.66,1,over_capacity,0.8482,0.038252,-0.3687,resolved
ANO-001745,Whittaker Rogers and Rogers,FAQ,FAQ-LPG-037,lpg_van,2024-07-06,57.6,0.0,0.0,57.6,1,zero_gps_nonzero_fuel,0.9218,0.093888,-0.451,resolved
ANO-001147,Archer Atkins and Goddard,TML,TML-LPG-011,lpg_van,2024-11-04,59.2,0.0,0.0,59.2,1,zero_gps_nonzero_fuel,0.9247,0.096496,-0.4721,escalated
ANO-000201,Gibbs Byrne and White,TKR,TKR-TRK-026,diesel_truck,2024-05-15,20.3,111.1,36.71,-16.41,1,duplicate_entry,0.9733,0.043322,-0.3774,escalated
ANO-000791,Jones Stanley and Hughes,SZS,SZS-CAR-019,petrol_saloon,2024-01-23,45.3,256.9,24.86,20.44,1,fuel_type_mismatch,0.8703,0.047237,-0.5405,pending
ANO-001455,Jackson Baker and Wood,ITI,ITI-4WD-024,petrol_4wd,2024-08-04,19.6,281.8,46.55,-26.95,1,negative_km,0.8894,0.071148,-0.6005,resolved
ANO-001535,Whittaker Rogers and Rogers,FAQ,FAQ-CAR-020,petrol_saloon,2024-08-30,53.0,277.7,26.87,26.13,1,impossible_consumption,0.9492,0.060386,-0.7981,pending
ANO-001564,Foster-Goddard,LJY,LJY-4WD-025,petrol_4wd,2024-01-23,128.5,11.0,1.82,126.68,1,over_capacity,0.8581,0.334435,-0.7607,pending
ANO-002229,Harris-Brown,XXN,XXN-VAN-039,diesel_van,2024-06-25,16.2,0.0,0.0,16.2,1,zero_gps_nonzero_fuel,0.9334,0.042768,-0.6111,pending
ANO-001764,Taylor Parkin and Reid,TSN,TSN-CNG-041,cng_van,2024-03-08,68.4,0.0,0.0,68.4,1,zero_gps_nonzero_fuel,0.9782,0.139536,-0.7927,resolved
ANO-002440,Foster-Goddard,LJY,LJY-TRK-019,diesel_truck,2024-06-09,399.8,292.3,96.58,303.22,1,over_capacity,0.9634,0.800501,-0.7614,pending
ANO-000195,Smith Group,QBD,QBD-MTR-030,petrol_bike,2024-01-25,26.1,245.7,11.6,14.5,1,impossible_consumption,0.9137,0.033292,-0.5271,pending
ANO-000056,Jones LLC,IBW,IBW-CNG-020,cng_van,2024-03-06,43.1,117.0,15.19,27.91,1,duplicate_entry,0.8658,0.056936,-0.5665,escalated
ANO-002017,Jones Inc,MJJ,MJJ-VAN-016,diesel_van,2024-03-22,63.8,33.3,4.13,59.67,1,excessive_idle,0.9489,0.157529,-0.7021,pending
ANO-001209,Carter-Payne,IUF,IUF-4WD-042,petrol_4wd,2024-02-01,71.1,41.6,6.87,64.23,1,excessive_idle,0.9785,0.169567,-0.6415,escalated
ANO-001181,James LLC,XEO,XEO-BUS-041,diesel_bus,2024-05-14,219.8,66.2,14.06,205.74,1,over_capacity,0.9034,0.543154,-0.7521,escalated
ANO-000740,Burton PLC,JBS,JBS-CAR-011,petrol_saloon,2024-01-12,36.1,292.3,28.28,7.82,1,negative_km,0.884,0.018072,-0.4059,escalated
ANO-000483,Patel-Robinson,CSA,CSA-CNG-048,cng_van,2024-12-03,87.2,165.0,21.42,65.78,1,over_capacity,0.8489,0.134191,-0.4583,resolved
ANO-000949,Moore-Parry,FNM,FNM-LPG-009,lpg_van,2024-01-22,56.4,226.6,32.09,24.31,1,negative_km,0.9006,0.039625,-0.7183,pending
ANO-000550,Rogers-James,AFC,AFC-TRK-032,diesel_truck,2024-01-17,283.3,136.3,45.03,238.27,1,excessive_idle,0.8357,0.629033,-0.5621,pending
ANO-002484,Wood Ford and Smith,DFH,DFH-TRK-005,diesel_truck,2024-03-04,207.0,232.4,76.78,130.22,1,impossible_consumption,0.8526,0.343781,-0.4627,pending
ANO-000021,Foster-Goddard,LJY,LJY-CNG-007,cng_van,2024-08-14,37.2,204.4,26.53,10.67,1,negative_km,0.8997,0.021767,-0.7835,pending
ANO-000784,Smith Group,QBD,QBD-SUV-036,petrol_suv,2024-09-30,37.5,85.8,12.66,24.84,1,negative_km,0.899,0.057405,-0.5998,pending
ANO-000261,Smith Holmes and Robinson,QNO,QNO-LPG-048,lpg_van,2024-08-18,18.3,0.0,0.0,18.3,1,zero_gps_nonzero_fuel,0.8875,0.029829,-0.5913,pending
ANO-001468,Martin-Jackson,JPG,JPG-MTR-049,petrol_bike,2024-01-22,16.1,213.8,10.09,6.01,1,impossible_consumption,0.8602,0.013799,-0.764,escalated
ANO-000660,Shaw Ltd,FCJ,FCJ-BUS-048,diesel_bus,2024-04-23,299.4,58.7,12.47,286.93,1,over_capacity,0.9504,0.757495,-0.5915,escalated
ANO-001759,Wood Ford and Smith,DFH,DFH-BUS-001,diesel_bus,2024-03-13,249.4,178.0,37.81,211.59,1,over_capacity,0.9879,0.558598,-0.5677,pending
ANO-000419,Howells Daniels and Talbot,XJS,XJS-VAN-001,diesel_van,2024-02-08,15.6,0.0,0.0,15.6,1,zero_gps_nonzero_fuel,0.9809,0.041184,-0.6691,escalated
ANO-000036,Walsh-Brown,LZS,LZS-TRK-021,diesel_truck,2024-01-16,47.2,10.9,3.6,43.6,1,negative_km,0.9021,0.115104,-0.7061,pending
ANO-000286,Patel-Robinson,CSA,CSA-SUV-041,petrol_suv,2024-01-23,63.6,168.7,24.88,38.72,1,excessive_idle,0.8361,0.089482,-0.706,pending
ANO-001729,Cole Baxter and Smith,MMS,MMS-MTR-039,petrol_bike,2024-05-30,18.7,272.3,12.85,5.85,1,over_capacity,0.9433,0.013431,-0.4975,escalated
ANO-000678,Smith Group,QBD,QBD-SUV-011,petrol_suv,2024-07-07,58.6,198.8,29.32,29.28,1,duplicate_entry,0.9498,0.067666,-0.831,escalated
ANO-000583,Smith Group,QBD,QBD-4WD-016,petrol_4wd,2024-02-08,72.7,0.0,0.0,72.7,1,zero_gps_nonzero_fuel,0.9783,0.191928,-0.4981,pending
ANO-001756,Dawson Group,BKC,BKC-VAN-031,diesel_van,2024-11-22,115.1,284.0,35.19,79.91,1,over_capacity,0.9234,0.210962,-0.8399,pending
ANO-000656,Whittaker Rogers and Rogers,FAQ,FAQ-CNG-010,cng_van,2024-05-25,52.5,242.5,31.48,21.02,1,excessive_idle,0.9572,0.042881,-0.8098,pending
ANO-002485,O'Connor Inc,APN,APN-CAR-020,petrol_saloon,2024-05-30,26.6,102.2,9.89,16.71,1,duplicate_entry,0.9372,0.038617,-0.3928,resolved
ANO-002263,Parry Bates and Adams,HDQ,HDQ-CAR-007,petrol_saloon,2024-03-21,29.1,185.3,17.93,11.17,1,negative_km,0.8607,0.025814,-0.351,pending
ANO-000310,Burton PLC,JBS,JBS-VAN-021,diesel_van,2024-09-16,69.6,49.8,6.17,63.43,1,excessive_idle,0.8978,0.167455,-0.5927,pending
ANO-000586,Taylor Parkin and Reid,TSN,TSN-SUV-036,petrol_suv,2024-06-30,90.2,163.0,24.04,66.16,1,over_capacity,0.9806,0.152896,-0.472,resolved
ANO-001532,Bennett-Evans,RPT,RPT-4WD-016,petrol_4wd,2024-09-12,141.1,33.8,5.58,135.52,1,impossible_consumption,0.9256,0.357773,-0.8137,pending
ANO-001091,Foster-Goddard,LJY,LJY-BUS-049,diesel_bus,2024-06-17,181.1,251.5,53.42,127.68,1,excessive_idle,0.821,0.337075,-0.5667,pending
ANO-001062,Johnson Dixon and King,ADC,ADC-VAN-046,diesel_van,2024-09-13,18.2,0.0,0.0,18.2,1,zero_gps_nonzero_fuel,0.9041,0.048048,-0.5269,pending
ANO-000498,Smith Group,QBD,QBD-TRK-028,diesel_truck,2024-04-07,40.6,0.0,0.0,40.6,1,zero_gps_nonzero_fuel,0.8897,0.107184,-0.5436,pending
ANO-000322,Archer Atkins and Goddard,TML,TML-TRK-032,diesel_truck,2024-08-11,237.3,222.1,73.38,163.92,1,impossible_consumption,0.9714,0.432749,-0.6978,pending
ANO-001879,Martin-Jackson,JPG,JPG-CAR-019,petrol_saloon,2024-07-07,30.5,280.2,27.11,3.39,1,impossible_consumption,0.8243,0.007835,-0.5484,escalated
ANO-002244,Hale Day and Hudson,VWT,VWT-BUS-036,diesel_bus,2024-03-09,36.7,224.6,47.71,-11.01,1,fuel_type_mismatch,0.9637,0.029066,-0.7306,escalated
ANO-000283,Thompson Green and Lowe,ICD,ICD-SUV-028,petrol_suv,2024-09-11,89.2,232.6,34.31,54.89,1,impossible_consumption,0.8679,0.126851,-0.7428,resolved
ANO-001039,Walsh-Brown,LZS,LZS-TRK-020,diesel_truck,2024-10-28,416.3,277.9,91.82,324.48,1,over_capacity,0.9526,0.856627,-0.7237,pending
ANO-000861,Parry Gill and Jenkins,MSS,MSS-VAN-039,diesel_van,2024-03-06,117.1,291.6,36.13,80.97,1,over_capacity,0.9308,0.213761,-0.8161,pending
ANO-000368,Jones Inc,MJJ,MJJ-LPG-014,lpg_van,2024-05-05,22.4,58.5,8.28,14.12,1,fuel_type_mismatch,0.8215,0.023016,-0.643,escalated
ANO-002288,Foster-Goddard,LJY,LJY-MTR-009,petrol_bike,2024-12-22,11.2,272.5,12.86,-1.66,1,impossible_consumption,0.9721,0.003812,-0.5221,pending
ANO-000707,Walsh-Brown,LZS,LZS-CAR-025,petrol_saloon,2024-02-15,26.2,0.0,0.0,26.2,1,zero_gps_nonzero_fuel,0.9848,0.060548,-0.3617,pending
ANO-000501,Jones Inc,MJJ,MJJ-TRK-005,diesel_truck,2024-11-26,210.8,97.7,32.28,178.52,1,excessive_idle,0.8532,0.471293,-0.5958,escalated
ANO-001343,Gibbs Byrne and White,TKR,TKR-LPG-012,lpg_van,2024-09-05,75.5,205.1,29.04,46.46,1,over_capacity,0.9808,0.07573,-0.779,pending
ANO-002341,Foster-Goddard,LJY,LJY-TRK-042,diesel_truck,2024-01-19,234.0,173.0,57.16,176.84,1,excessive_idle,0.9379,0.466858,-0.6061,pending
ANO-001092,Jones Carter and Carr,UFG,UFG-CNG-008,cng_van,2024-01-09,58.9,133.8,17.37,41.53,1,negative_km,0.8507,0.084721,-0.5914,resolved
ANO-000560,Dawson Group,BKC,BKC-CNG-008,cng_van,2024-01-25,55.8,266.9,34.64,21.16,1,duplicate_entry,0.9408,0.043166,-0.4932,pending
ANO-001697,Taylor Parkin and Reid,TSN,TSN-BUS-034,diesel_bus,2024-12-07,246.4,201.5,42.8,203.6,1,over_capacity,0.9156,0.537504,-0.5272,pending
ANO-001796,Whittaker Rogers and Rogers,FAQ,FAQ-MTR-034,petrol_bike,2024-10-11,45.0,137.9,6.51,38.49,1,impossible_consumption,0.8564,0.088373,-0.8286,pending
ANO-001339,Taylor-Bartlett,GUJ,GUJ-4WD-028,petrol_4wd,2024-12-18,27.1,0.0,0.0,27.1,1,zero_gps_nonzero_fuel,0.8277,0.071544,-0.3763,escalated
ANO-002016,Howells Daniels and Talbot,XJS,XJS-MTR-011,petrol_bike,2024-04-08,11.6,44.7,2.11,9.49,1,excessive_idle,0.9227,0.021789,-0.6078,resolved
ANO-000071,Holt-Murphy,GUP,GUP-4WD-015,petrol_4wd,2024-05-27,21.7,37.5,6.2,15.5,1,negative_km,0.8623,0.04092,-0.6603,pending
ANO-002290,Howells Daniels and Talbot,XJS,XJS-VAN-022,diesel_van,2024-10-05,49.2,85.4,10.58,38.62,1,duplicate_entry,0.8847,0.101957,-0.5531,escalated
ANO-002499,Cross-Thomas,EHK,EHK-SUV-036,petrol_suv,2024-04-27,63.7,263.4,38.85,24.85,1,excessive_idle,0.9866,0.057429,-0.3927,pending
ANO-000009,Ward Smith and Clarke,BGC,BGC-4WD-013,petrol_4wd,2024-06-25,32.3,264.0,43.61,-11.31,1,impossible_consumption,0.8294,0.029858,-0.5838,resolved
ANO-000182,Harris-Brown,XXN,XXN-VAN-030,diesel_van,2024-05-05,71.1,32.8,4.06,67.04,1,excessive_idle,0.9029,0.176986,-0.6357,pending
ANO-000361,Parry Gill and Jenkins,MSS,MSS-LPG-030,lpg_van,2024-02-13,93.2,160.4,22.71,70.49,1,over_capacity,0.893,0.114899,-0.518,pending
ANO-002113,Shepherd-Holden,PYE,PYE-MTR-003,petrol_bike,2024-10-15,22.3,205.5,9.7,12.6,1,over_capacity,0.8964,0.02893,-0.7902,resolved
ANO-000223,Taylor Parkin and Reid,TSN,TSN-TRK-029,diesel_truck,2024-09-21,37.3,204.7,67.63,-30.33,1,fuel_type_mismatch,0.8892,0.080071,-0.6029,escalated
ANO-001578,Jones LLC,IBW,IBW-TRK-018,diesel_truck,2024-05-04,254.4,77.0,25.44,228.96,1,impossible_consumption,0.8734,0.604454,-0.5254,pending
ANO-000441,Archer Atkins and Goddard,TML,TML-CAR-036,petrol_saloon,2024-12-22,55.8,213.7,20.68,35.12,1,impossible_consumption,0.906,0.081163,-0.5834,pending
ANO-001518,Thompson Green and Lowe,ICD,ICD-BUS-044,diesel_bus,2024-08-29,52.8,137.8,29.27,23.53,1,duplicate_entry,0.875,0.062119,-0.8355,pending
ANO-001536,Jones Stanley and Hughes,SZS,SZS-TRK-003,diesel_truck,2024-02-02,222.9,296.5,97.96,124.94,1,impossible_consumption,0.9794,0.329842,-0.7374,pending
ANO-001405,Archer Atkins and Goddard,TML,TML-CNG-042,cng_van,2024-04-16,89.9,73.5,9.54,80.36,1,over_capacity,0.9431,0.163934,-0.5786,resolved
ANO-000689,Butler-James,ZQM,ZQM-VAN-028,diesel_van,2024-12-29,24.2,82.5,10.22,13.98,1,fuel_type_mismatch,0.9725,0.036907,-0.6221,pending
ANO-000231,Moore-Parry,FNM,FNM-CNG-003,cng_van,2024-04-24,51.7,81.2,10.54,41.16,1,fuel_type_mismatch,0.9217,0.083966,-0.7637,escalated
ANO-002438,Davies-Kennedy,DAB,DAB-BUS-022,diesel_bus,2024-04-11,154.0,286.8,60.92,93.08,1,excessive_idle,0.8595,0.245731,-0.8369,pending
ANO-001105,Smith Holmes and Robinson,QNO,QNO-4WD-038,petrol_4wd,2024-09-25,101.2,185.6,30.66,70.54,1,over_capacity,0.9409,0.186226,-0.6859,resolved
ANO-001303,Morgan and Sons,NQY,NQY-CAR-001,petrol_saloon,2024-04-23,17.3,0.0,0.0,17.3,1,zero_gps_nonzero_fuel,0.9553,0.03998,-0.6555,pending
ANO-001241,Parry Bates and Adams,HDQ,HDQ-CNG-001,cng_van,2024-05-27,90.6,262.1,34.02,56.58,1,over_capacity,0.8421,0.115423,-0.6571,escalated
ANO-002486,Dickinson Ltd,ZWK,ZWK-CAR-025,petrol_saloon,2024-04-27,13.7,129.6,12.54,1.16,1,negative_km,0.8676,0.002681,-0.6722,pending
ANO-001802,Brown Ltd,ECS,ECS-4WD-006,petrol_4wd,2024-01-02,88.8,127.1,21.0,67.8,1,impossible_consumption,0.8871,0.178992,-0.6454,escalated
ANO-000154,Smith Holmes and Robinson,QNO,QNO-TRK-002,diesel_truck,2024-02-14,288.3,193.5,63.93,224.37,1,impossible_consumption,0.8366,0.592337,-0.5578,resolved
ANO-001512,Smith Group,QBD,QBD-4WD-039,petrol_4wd,2024-03-05,76.0,14.8,2.44,73.56,1,excessive_idle,0.9323,0.194198,-0.6394,escalated
ANO-000123,Bennett-Evans,RPT,RPT-TRK-011,diesel_truck,2024-12-03,39.9,213.4,70.51,-30.61,1,negative_km,0.9242,0.08081,-0.6337,pending
ANO-000220,Shepherd-Holden,PYE,PYE-SUV-032,petrol_suv,2024-09-09,40.4,176.0,25.96,14.44,1,duplicate_entry,0.8681,0.03337,-0.3694,pending
ANO-002187,Greenwood-Parker,TRR,TRR-VAN-024,diesel_van,2024-05-12,57.3,185.2,22.95,34.35,1,negative_km,0.9708,0.090684,-0.5285,pending
ANO-000613,Carter-Payne,IUF,IUF-4WD-033,petrol_4wd,2024-05-23,112.1,184.3,30.45,81.65,1,over_capacity,0.9246,0.215556,-0.8043,pending
ANO-001705,Foster-Goddard,LJY,LJY-SUV-030,petrol_suv,2024-12-01,64.0,138.8,20.47,43.53,1,excessive_idle,0.9209,0.100598,-0.659,escalated
ANO-000096,Foster-Goddard,LJY,LJY-BUS-014,diesel_bus,2024-12-27,35.8,163.2,34.66,1.14,1,negative_km,0.898,0.00301,-0.5723,escalated
ANO-000987,Taylor Parkin and Reid,TSN,TSN-CNG-020,cng_van,2024-03-01,48.5,93.6,12.15,36.35,1,negative_km,0.9125,0.074154,-0.6008,pending
ANO-000819,James Hale and Shepherd,QSC,QSC-MTR-047,petrol_bike,2024-01-24,30.9,0.0,0.0,30.9,1,zero_gps_nonzero_fuel,0.8818,0.070946,-0.7041,escalated
ANO-001917,Wood Ford and Smith,DFH,DFH-BUS-048,diesel_bus,2024-01-10,106.8,156.3,33.2,73.6,1,impossible_consumption,0.9435,0.194304,-0.5739,escalated
ANO-001251,Dickinson Ltd,ZWK,ZWK-CAR-022,petrol_saloon,2024-11-28,52.6,186.0,18.0,34.6,1,over_capacity,0.9786,0.079961,-0.8229,pending
ANO-001980,Henderson-Bell,PPK,PPK-CNG-035,cng_van,2024-03-25,25.4,133.4,17.32,8.08,1,duplicate_entry,0.986,0.016483,-0.5593,pending
ANO-002094,Archer Atkins and Goddard,TML,TML-CNG-015,cng_van,2024-01-27,32.7,25.9,3.36,29.34,1,fuel_type_mismatch,0.8546,0.059854,-0.5654,pending
ANO-001861,Walsh-Brown,LZS,LZS-SUV-031,petrol_suv,2024-09-05,27.8,37.8,5.58,22.22,1,negative_km,0.8429,0.051351,-0.478,pending
ANO-001703,Holt-Murphy,GUP,GUP-CAR-043,petrol_saloon,2024-01-07,47.2,226.5,21.92,25.28,1,duplicate_entry,0.8301,0.058422,-0.5023,pending
ANO-000940,Smith Holmes and Robinson,QNO,QNO-LPG-023,lpg_van,2024-05-10,37.6,0.0,0.0,37.6,1,zero_gps_nonzero_fuel,0.9876,0.061288,-0.3666,escalated
ANO-001169,Wood Ford and Smith,DFH,DFH-TRK-039,diesel_truck,2024-02-15,42.4,0.0,0.0,42.4,1,zero_gps_nonzero_fuel,0.8264,0.111936,-0.6304,pending
ANO-000385,Martin-Jackson,JPG,JPG-CAR-044,petrol_saloon,2024-02-25,44.3,223.4,21.62,22.68,1,duplicate_entry,0.9479,0.052413,-0.6955,resolved
ANO-001837,Martin-Jackson,JPG,JPG-TRK-007,diesel_truck,2024-01-13,56.1,187.4,61.92,-5.82,1,fuel_type_mismatch,0.8693,0.015365,-0.58,pending
ANO-001695,Smith Holmes and Robinson,QNO,QNO-BUS-008,diesel_bus,2024-11-02,58.4,0.0,0.0,58.4,1,zero_gps_nonzero_fuel,0.9404,0.154176,-0.6214,escalated
ANO-002251,Phillips-Phillips,OXF,OXF-4WD-029,petrol_4wd,2024-08-12,36.6,196.7,32.49,4.11,1,negative_km,0.9423,0.01085,-0.5256,pending
ANO-000332,Cross-Thomas,EHK,EHK-TRK-027,diesel_truck,2024-05-04,407.7,204.1,67.43,340.27,1,over_capacity,0.925,0.898313,-0.4402,pending
ANO-001974,Ward Smith and Clarke,BGC,BGC-4WD-001,petrol_4wd,2024-01-17,97.0,260.0,42.95,54.05,1,over_capacity,0.8478,0.142692,-0.7056,pending
ANO-001691,Jones Stanley and Hughes,SZS,SZS-MTR-009,petrol_bike,2024-07-11,38.4,125.6,5.93,32.47,1,negative_km,0.9199,0.074551,-0.7843,resolved
ANO-001661,Dawson Group,BKC,BKC-TRK-022,diesel_truck,2024-04-30,51.6,125.8,41.56,10.04,1,duplicate_entry,0.9285,0.026506,-0.5002,pending
ANO-002024,Smith Group,QBD,QBD-SUV-044,petrol_suv,2024-02-23,27.1,224.4,33.1,-6.0,1,negative_km,0.9297,0.013866,-0.5151,pending
