id,vehicle_id,inspection_date,inspector_id,inspection_type,roadworthiness_score,safety_score,emissions_score,overall_rating,violations_found,recommendations,next_inspection_date,created_at
3429,1377,2025-08-04T03:49:52.940036,NTSA-3121,quarterly,75.9,69.5,43.2,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-18T03:49:52.940036,2026-04-19T03:49:52.940057
3430,1378,2026-02-28T03:49:52.940063,NTSA-4125,annual,64.5,99.6,93.4,Pass,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-31T03:49:52.940063,2026-04-19T03:49:52.940084
3431,1378,2024-10-26T03:49:52.940087,NTSA-3599,annual,96.6,76.4,62.8,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-05-28T03:49:52.940087,2026-04-19T03:49:52.940108
3432,1379,2025-12-19T03:49:52.940113,NTSA-8153,quarterly,99.0,72.7,43.3,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-26T03:49:52.940113,2026-04-19T03:49:52.940134
3433,1379,2024-07-08T03:49:52.940137,NTSA-9404,special,66.6,90.3,50.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-02-10T03:49:52.940137,2026-04-19T03:49:52.940171
3434,1380,2025-06-22T03:49:52.940183,NTSA-2307,special,83.8,66.5,72.3,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-02T03:49:52.940183,2026-04-19T03:49:52.940208
3435,1380,2025-11-24T03:49:52.940211,NTSA-4078,annual,89.6,93.3,54.2,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-15T03:49:52.940211,2026-04-19T03:49:52.940232
3436,1381,2026-03-14T03:49:52.940238,NTSA-2070,special,70.3,87.4,46.8,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-28T03:49:52.940238,2026-04-19T03:49:52.940261
3437,1381,2025-08-10T03:49:52.940266,NTSA-6270,quarterly,93.4,86.1,44.6,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-23T03:49:52.940266,2026-04-19T03:49:52.940287
3438,1382,2025-05-04T03:49:52.940293,NTSA-3785,special,78.3,53.2,50.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-20T03:49:52.940293,2026-04-19T03:49:52.940314
3439,1383,2025-05-31T03:49:52.940320,NTSA-6822,quarterly,60.0,53.9,77.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-27T03:49:52.940320,2026-04-19T03:49:52.940343
3440,1384,2026-03-20T03:49:52.940348,NTSA-7475,quarterly,99.5,63.0,67.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2027-02-28T03:49:52.940348,2026-04-19T03:49:52.940369
3441,1384,2025-12-30T03:49:52.940373,NTSA-1737,quarterly,87.0,96.4,73.5,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-15T03:49:52.940373,2026-04-19T03:49:52.940393
3442,1384,2025-01-06T03:49:52.940396,NTSA-2088,special,76.1,86.2,88.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-15T03:49:52.940396,2026-04-19T03:49:52.940416
3443,1384,2023-06-22T03:49:52.940419,NTSA-5623,special,77.5,57.6,63.1,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-03-13T03:49:52.940419,2026-04-19T03:49:52.940440
3444,1385,2025-08-31T03:49:52.940446,NTSA-5130,quarterly,64.5,84.5,71.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-19T03:49:52.940446,2026-04-19T03:49:52.940468
3445,1385,2024-08-13T03:49:52.940471,NTSA-1733,quarterly,62.6,60.3,40.9,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-03-31T03:49:52.940471,2026-04-19T03:49:52.940497
3446,1385,2025-07-29T03:49:52.940500,NTSA-9949,quarterly,87.7,81.3,52.8,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-02T03:49:52.940500,2026-04-19T03:49:52.940521
3447,1386,2025-07-18T03:49:52.940529,NTSA-9952,quarterly,64.0,95.2,54.2,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-18T03:49:52.940529,2026-04-19T03:49:52.940554
3448,1387,2025-10-03T03:49:52.940559,NTSA-2593,annual,70.2,86.9,91.9,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-19T03:49:52.940559,2026-04-19T03:49:52.940583
3449,1387,2025-07-29T03:49:52.940586,NTSA-2186,annual,87.6,83.4,90.2,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-07T03:49:52.940586,2026-04-19T03:49:52.940606
3450,1387,2024-12-01T03:49:52.940610,NTSA-1600,quarterly,65.8,93.4,71.6,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-10-15T03:49:52.940610,2026-04-19T03:49:52.940631
3451,1387,2025-02-15T03:49:52.940634,NTSA-8491,special,72.0,65.9,47.2,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-06T03:49:52.940634,2026-04-19T03:49:52.940657
3452,1388,2025-06-24T03:49:52.940663,NTSA-4000,quarterly,70.6,85.3,48.3,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-20T03:49:52.940663,2026-04-19T03:49:52.940696
3453,1388,2025-01-04T03:49:52.940701,NTSA-8652,special,88.8,52.6,48.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-31T03:49:52.940701,2026-04-19T03:49:52.940725
3454,1389,2025-06-21T03:49:52.940731,NTSA-9248,quarterly,60.0,90.9,42.9,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-30T03:49:52.940731,2026-04-19T03:49:52.940753
3455,1389,2024-05-07T03:49:52.940757,NTSA-9296,quarterly,60.3,98.5,90.8,Pass,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-12-23T03:49:52.940757,2026-04-19T03:49:52.940778
3456,1390,2025-04-19T03:49:52.940783,NTSA-9997,annual,85.0,74.0,53.4,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-21T03:49:52.940783,2026-04-19T03:49:52.940804
3457,1390,2025-07-27T03:49:52.940810,NTSA-8831,annual,78.6,76.1,64.5,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-24T03:49:52.940810,2026-04-19T03:49:52.940831
3458,1390,2024-10-29T03:49:52.940834,NTSA-3274,special,96.2,61.0,96.8,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-07-12T03:49:52.940834,2026-04-19T03:49:52.940856
3459,1390,2024-08-03T03:49:52.940859,NTSA-9866,quarterly,61.9,54.8,95.4,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-28T03:49:52.940859,2026-04-19T03:49:52.940881
3460,1391,2026-02-28T03:49:52.940887,NTSA-1678,annual,76.3,50.8,56.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2027-02-12T03:49:52.940887,2026-04-19T03:49:52.940911
3461,1391,2025-07-25T03:49:52.940914,NTSA-3861,special,78.6,92.8,45.5,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-01T03:49:52.940914,2026-04-19T03:49:52.940934
3462,1392,2025-06-22T03:49:52.940940,NTSA-3069,quarterly,98.5,85.5,66.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-24T03:49:52.940940,2026-04-19T03:49:52.940960
3463,1392,2025-05-14T03:49:52.940964,NTSA-6261,annual,80.0,85.4,78.3,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-28T03:49:52.940964,2026-04-19T03:49:52.940984
3464,1393,2025-11-18T03:49:52.940990,NTSA-9690,annual,72.1,64.3,90.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-13T03:49:52.940990,2026-04-19T03:49:52.941011
3465,1393,2025-07-01T03:49:52.941014,NTSA-9746,special,95.7,70.0,78.4,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-02T03:49:52.941014,2026-04-19T03:49:52.941035
3466,1394,2025-09-10T03:49:52.941040,NTSA-3622,special,62.6,85.8,86.3,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-15T03:49:52.941040,2026-04-19T03:49:52.941061
3467,1394,2024-05-11T03:49:52.941068,NTSA-5625,annual,78.6,92.8,97.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-12-04T03:49:52.941068,2026-04-19T03:49:52.941091
3468,1395,2025-05-11T03:49:52.941097,NTSA-5517,quarterly,63.7,89.7,45.5,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-09T03:49:52.941097,2026-04-19T03:49:52.941119
3469,1395,2024-06-20T03:49:52.941123,NTSA-5179,special,69.5,91.3,54.7,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-03-17T03:49:52.941123,2026-04-19T03:49:52.941145
3470,1396,2025-07-18T03:49:52.941151,NTSA-6077,quarterly,74.2,95.4,52.8,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-15T03:49:52.941151,2026-04-19T03:49:52.941171
3471,1396,2025-03-09T03:49:52.941174,NTSA-9967,special,88.2,85.8,49.2,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-31T03:49:52.941174,2026-04-19T03:49:52.941195
3472,1396,2024-12-31T03:49:52.941198,NTSA-3986,quarterly,75.1,75.1,97.9,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-09-26T03:49:52.941198,2026-04-19T03:49:52.941219
3473,1396,2024-11-19T03:49:52.941222,NTSA-7623,quarterly,68.3,72.5,70.0,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-21T03:49:52.941222,2026-04-19T03:49:52.941243
3474,1397,2026-01-19T03:49:52.941249,NTSA-4981,special,73.5,98.2,59.8,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-18T03:49:52.941249,2026-04-19T03:49:52.941271
3475,1397,2024-08-21T03:49:52.941274,NTSA-8905,special,70.8,56.8,83.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-03-08T03:49:52.941274,2026-04-19T03:49:52.941297
3476,1398,2025-05-13T03:49:52.941303,NTSA-7051,quarterly,85.3,70.6,59.9,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-18T03:49:52.941303,2026-04-19T03:49:52.941324
3477,1399,2026-02-17T03:49:52.941331,NTSA-3733,annual,71.0,92.2,57.0,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-22T03:49:52.941331,2026-04-19T03:49:52.941352
3478,1399,2025-05-04T03:49:52.941355,NTSA-5408,quarterly,90.6,91.8,56.4,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-09T03:49:52.941355,2026-04-19T03:49:52.941378
3479,1399,2023-07-01T03:49:52.941381,NTSA-8007,annual,74.0,60.6,61.8,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-04-25T03:49:52.941381,2026-04-19T03:49:52.941402
3480,1400,2026-03-09T03:49:52.941408,NTSA-1082,annual,62.6,78.0,61.2,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-19T03:49:52.941408,2026-04-19T03:49:52.941432
3481,1401,2025-10-24T03:49:52.941439,NTSA-5021,special,82.1,66.2,61.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-10T03:49:52.941439,2026-04-19T03:49:52.941461
3482,1401,2025-11-06T03:49:52.941464,NTSA-2216,annual,76.4,67.9,68.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-19T03:49:52.941464,2026-04-19T03:49:52.941486
3483,1401,2025-05-30T03:49:52.941489,NTSA-7609,quarterly,79.8,68.9,94.6,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-26T03:49:52.941489,2026-04-19T03:49:52.941510
3484,1401,2025-07-25T03:49:52.941513,NTSA-6550,quarterly,83.8,51.7,93.1,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-14T03:49:52.941513,2026-04-19T03:49:52.941533
3485,1402,2025-04-23T03:49:52.941540,NTSA-4371,special,60.6,79.5,64.9,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-18T03:49:52.941540,2026-04-19T03:49:52.941561
3486,1403,2025-05-09T03:49:52.941567,NTSA-1111,quarterly,60.4,70.0,89.7,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-20T03:49:52.941567,2026-04-19T03:49:52.941588
3487,1403,2024-12-19T03:49:52.941593,NTSA-2479,quarterly,91.7,72.8,98.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-27T03:49:52.941593,2026-04-19T03:49:52.941616
3488,1404,2026-02-17T03:49:52.941621,NTSA-5587,special,82.5,69.8,65.8,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-21T03:49:52.941621,2026-04-19T03:49:52.941643
3489,1405,2025-08-03T03:49:52.941648,NTSA-2698,special,94.1,81.6,63.9,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-18T03:49:52.941648,2026-04-19T03:49:52.941669
3490,1405,2024-06-10T03:49:52.941673,NTSA-9634,annual,98.1,60.2,96.4,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-01-06T03:49:52.941673,2026-04-19T03:49:52.941694
