narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-000803,Hunt Brown and Godfrey,GRT,Hospitality,2024,20473.9,33596.75,2.8469,8.18,"Direct fleet emissions totalled 20474 tCO2e in FY2024, representing 61% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","At 2.847 tCO2e per KSh M, the company's intensity is above the sector average of 0.903, reflecting 148 active fleet vehicles.","The 95% confidence interval on the total emission figure is ±8.2%, yielding a range of 30849–36345 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 17% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 800 tCO2e per year.,"Direct fleet emissions totalled 20474 tCO2e in FY2024, representing 61% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. At 2.847 tCO2e per KSh M, the company's intensity is above the sector average of 0.903, reflecting 148 active fleet vehicles. The 95% confidence interval on the total emission figure is ±8.2%, yielding a range of 30849–36345 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 17% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 800 tCO2e per year."
NAR-000513,Wilkinson PLC,IEA,Education,2024,11998.93,17865.4,0.5146,7.96,"Scope 1 emissions of 11999 tCO2e arise from direct combustion of petrol and diesel in the company's 159 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","At 0.515 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 159 active fleet vehicles.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 16443–19287 tCO2e (±8.0%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 18%, saving 450 tCO2e annually at KSh 14006/t avoided.","Scope 1 emissions of 11999 tCO2e arise from direct combustion of petrol and diesel in the company's 159 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). At 0.515 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 159 active fleet vehicles. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 16443–19287 tCO2e (±8.0%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 18%, saving 450 tCO2e annually at KSh 14006/t avoided."
NAR-000336,Taylor-Shaw,IDI,Energy & Petroleum,2024,18069.59,24757.79,0.3416,4.71,"The company's 161 owned and leased vehicles produced 18070 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","Transport emission intensity stood at 0.342 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","The reported figure of 24758 tCO2e carries an uncertainty of ±4.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 52%, saving 1802 tCO2e annually at KSh 8885/t avoided.","The company's 161 owned and leased vehicles produced 18070 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. Transport emission intensity stood at 0.342 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. The reported figure of 24758 tCO2e carries an uncertainty of ±4.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 52%, saving 1802 tCO2e annually at KSh 8885/t avoided."
NAR-000838,Bruce Ltd,TZP,Logistics,2024,5646.0,9987.06,0.1003,3.11,"The company's 190 owned and leased vehicles produced 5646 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","At 0.100 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 190 active fleet vehicles.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 9676 to 10298 tCO2e, representing ±3.1% of the central estimate.",Replacing 49% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 685 tCO2e per year.,"The company's 190 owned and leased vehicles produced 5646 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. At 0.100 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 190 active fleet vehicles. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 9676 to 10298 tCO2e, representing ±3.1% of the central estimate. Replacing 49% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 685 tCO2e per year."
NAR-000457,Wallace-Lee,EZS,Retail & FMCG,2024,7163.12,11064.68,0.4376,7.37,Fleet combustion across 16 vehicles contributed 7163 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"Emission intensity was 0.438 tCO2e per KSh million revenue, compared to a sector median of 0.903.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 10249 to 11880 tCO2e, representing ±7.4% of the central estimate.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 38%, saving 589 tCO2e annually at KSh 11224/t avoided.","Fleet combustion across 16 vehicles contributed 7163 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. Emission intensity was 0.438 tCO2e per KSh million revenue, compared to a sector median of 0.903. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 10249 to 11880 tCO2e, representing ±7.4% of the central estimate. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 38%, saving 589 tCO2e annually at KSh 11224/t avoided."
NAR-000687,Cartwright Green and Clarke,TDW,Media,2024,4188.2,6579.86,0.2129,6.61,"Direct fleet emissions totalled 4188 tCO2e in FY2024, representing 64% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.213 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 6145–7015 tCO2e (±6.6%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 23%, saving 212 tCO2e annually at KSh 15838/t avoided.","Direct fleet emissions totalled 4188 tCO2e in FY2024, representing 64% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.213 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 6145–7015 tCO2e (±6.6%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 23%, saving 212 tCO2e annually at KSh 15838/t avoided."
NAR-000907,Taylor Group,NCU,Logistics,2024,13939.14,19016.17,0.3304,4.21,"Direct fleet emissions totalled 13939 tCO2e in FY2024, representing 73% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Intensity improved from 0.299 to 0.330 tCO2e/KSh M between FY2023 and FY2024, a 9.5% reduction.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 18216–19817 tCO2e (±4.2%).",A remote-work policy covering 34% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 905 tCO2e per year.,"Direct fleet emissions totalled 13939 tCO2e in FY2024, representing 73% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Intensity improved from 0.299 to 0.330 tCO2e/KSh M between FY2023 and FY2024, a 9.5% reduction. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 18216–19817 tCO2e (±4.2%). A remote-work policy covering 34% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 905 tCO2e per year."
NAR-000177,Bull Ltd,FTR,Logistics,2024,2177.63,2981.45,0.0329,2.9,Fleet combustion across 128 vehicles contributed 2178 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"Intensity improved from 0.031 to 0.033 tCO2e/KSh M between FY2023 and FY2024, a 6.5% reduction.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 2895 to 3068 tCO2e, representing ±2.9% of the central estimate.",Transitioning 36% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 150 tCO2e annually at approximately KSh 7749 per tonne avoided.,"Fleet combustion across 128 vehicles contributed 2178 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. Intensity improved from 0.031 to 0.033 tCO2e/KSh M between FY2023 and FY2024, a 6.5% reduction. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 2895 to 3068 tCO2e, representing ±2.9% of the central estimate. Transitioning 36% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 150 tCO2e annually at approximately KSh 7749 per tonne avoided."
NAR-000232,Berry-Jones,TFM,Healthcare,2024,17297.03,25922.0,0.4219,5.31,"The company's 108 owned and leased vehicles produced 17297 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","At 0.422 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 108 active fleet vehicles.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 24546 to 27298 tCO2e, representing ±5.3% of the central estimate.",Transitioning 15% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 544 tCO2e annually at approximately KSh 12105 per tonne avoided.,"The company's 108 owned and leased vehicles produced 17297 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. At 0.422 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 108 active fleet vehicles. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 24546 to 27298 tCO2e, representing ±5.3% of the central estimate. Transitioning 15% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 544 tCO2e annually at approximately KSh 12105 per tonne avoided."
NAR-000302,Smith-Brown,WPH,Retail & FMCG,2024,5410.09,8478.28,0.1878,3.46,"Scope 1 transport emissions for FY2024 stand at 5410 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Transport emission intensity stood at 0.188 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 8185–8772 tCO2e (±3.5%).",Transitioning 35% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 415 tCO2e annually at approximately KSh 6245 per tonne avoided.,"Scope 1 transport emissions for FY2024 stand at 5410 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Transport emission intensity stood at 0.188 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 8185–8772 tCO2e (±3.5%). Transitioning 35% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 415 tCO2e annually at approximately KSh 6245 per tonne avoided."
NAR-000735,Williams Storey and Rogers,JJE,Insurance,2024,10100.88,15113.85,0.8401,2.54,Fleet combustion across 286 vehicles contributed 10101 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"Intensity improved from 0.824 to 0.840 tCO2e/KSh M between FY2023 and FY2024, a 1.9% reduction.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 14730 to 15498 tCO2e, representing ±2.5% of the central estimate.",Replacing 38% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 804 tCO2e per year.,"Fleet combustion across 286 vehicles contributed 10101 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. Intensity improved from 0.824 to 0.840 tCO2e/KSh M between FY2023 and FY2024, a 1.9% reduction. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 14730 to 15498 tCO2e, representing ±2.5% of the central estimate. Replacing 38% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 804 tCO2e per year."
